id,split,mean_B4,mean_B3,mean_B2,centroid_dist_to_river_m,centroid_dist_to_river_m,encroachment
370,train,0.0,0.0,0.0,463.61543187674044,463.61543187674044,0
371,test,0.0,0.0,0.0,456.0794252507217,456.0794252507217,0
372,train,1162.0,997.0,872.0,488.29818539237067,488.29818539237067,0
373,test,1137.0,942.0,788.5,477.8228613002531,477.8228613002531,0
374,train,1082.0,943.0,913.0,464.880212378965,464.880212378965,0
375,test,1196.0,1010.0,870.0,477.02770017752795,477.02770017752795,0
376,train,1268.5,1127.3333740234375,1050.8333740234375,450.82271012744593,450.82271012744593,0
377,train,1028.0,904.5,830.5,463.0868973963481,463.0868973963481,0
378,train,0.0,0.0,0.0,473.4502553200623,473.4502553200623,0
379,train,1046.0,1021.0,902.5,508.19725632370194,508.19725632370194,0
380,train,1541.0,1353.0,1137.0,410.3669879586512,410.3669879586512,0
381,train,1502.0,1305.0,1149.0,421.4584183727568,421.4584183727568,0
382,train,0.0,0.0,0.0,375.14309629512815,375.14309629512815,0
383,train,0.0,0.0,0.0,369.0637659837471,369.0637659837471,0
384,train,1281.4000244140625,1099.800048828125,1004.0,392.86554479409614,392.86554479409614,0
385,test,0.0,0.0,0.0,443.8208748019229,443.8208748019229,0
386,train,0.0,0.0,0.0,411.414020733026,411.414020733026,0
387,test,1306.0,1148.5,1044.0,389.17492614467966,389.17492614467966,0
388,train,1094.0,975.0,840.0,444.0981863346818,444.0981863346818,0
389,train,0.0,0.0,0.0,377.0676527646957,377.0676527646957,0
390,train,1018.5,984.0,889.0,495.8459605531106,495.8459605531106,0
391,train,0.0,0.0,0.0,462.46483117145283,462.46483117145283,0
392,train,0.0,0.0,0.0,453.12969470090286,453.12969470090286,0
393,test,0.0,0.0,0.0,458.80059572529814,458.80059572529814,0
394,train,0.0,0.0,0.0,530.1690338752285,530.1690338752285,0
395,train,1187.3333740234375,978.0,840.0,461.221693533459,461.221693533459,0
396,train,928.5,888.0,890.0,480.20605547470944,480.20605547470944,0
397,train,944.0,866.0,712.0,508.9118823013548,508.9118823013548,0
398,test,0.0,0.0,0.0,529.9575816949224,529.9575816949224,0
399,test,1756.0,1190.0,1052.0,475.38222580930585,475.38222580930585,0
400,test,1217.0,978.0,810.0,426.5608900308892,426.5608900308892,0
401,train,1082.6666259765625,968.6666870117188,886.0,458.50340541764825,458.50340541764825,0
402,train,1434.0,1058.0,888.0,427.3484214572577,427.3484214572577,0
403,test,1554.0,946.0,784.0,435.7501812183734,435.7501812183734,0
404,train,1278.0,916.0,872.0,449.73167319603374,449.73167319603374,0
405,test,1259.0,981.0,854.5,462.1696464613503,462.1696464613503,0
406,train,1855.3333740234375,1387.6666259765625,1376.6666259765625,448.9327566762366,448.9327566762366,0
407,test,1096.0,838.3333129882812,702.0,475.0173383563739,475.0173383563739,0
408,train,0.0,0.0,0.0,486.4612200896147,486.4612200896147,0
409,train,1141.3333740234375,952.3333129882812,794.0,456.1821556925712,456.1821556925712,0
410,test,1337.5,1080.5,907.0,498.06218189523355,498.06218189523355,0
411,train,1787.199951171875,1044.0,893.7999877929688,513.7360045829139,513.7360045829139,0
412,train,0.0,0.0,0.0,501.6371933739387,501.6371933739387,0
413,train,0.0,0.0,0.0,529.0860645679297,529.0860645679297,0
414,train,1123.0,827.0,715.0,490.4910202459448,490.4910202459448,0
415,train,0.0,0.0,0.0,493.4754426671186,493.4754426671186,0
416,train,1342.0,853.0,701.0,532.1341797742289,532.1341797742289,0
417,train,1346.0,813.0,668.0,525.05190402393,525.05190402393,0
418,train,1402.0,854.0,695.0,519.3890424751611,519.3890424751611,0
419,test,1268.0,886.0,708.0,512.5596733933422,512.5596733933422,0
420,train,1315.0,1046.0,870.0,433.86841540232507,433.86841540232507,0
421,train,1854.0,1522.0,1282.0,414.8506544202334,414.8506544202334,0
422,train,1522.0,1262.0,1056.0,422.0611292598975,422.0611292598975,0
423,train,1198.0,932.7142944335938,775.5714111328125,450.49645266539227,450.49645266539227,0
424,test,0.0,0.0,0.0,420.28309274885885,420.28309274885885,0
425,test,1144.0,898.0,734.0,479.48637359351835,479.48637359351835,0
426,train,0.0,0.0,0.0,425.0877691906627,425.0877691906627,0
427,train,1364.0,1062.0,916.0,453.1507971812698,453.1507971812698,0
428,train,0.0,0.0,0.0,426.88921359513404,426.88921359513404,0
429,train,1296.0,1052.0,904.5,435.4643693047094,435.4643693047094,0
430,train,1221.0,964.5,817.0,503.56493441879695,503.56493441879695,0
431,train,1301.5,1028.5,871.25,497.1207201648676,497.1207201648676,0
432,train,1274.0,986.0,834.0,514.0948916216606,514.0948916216606,0
433,train,1250.0,1022.0,871.0,509.5881040074076,509.5881040074076,0
434,train,1274.0,1016.0,853.0,544.5992593313305,544.5992593313305,0
435,test,1261.3333740234375,1051.6666259765625,886.0,518.3168858024235,518.3168858024235,0
436,train,1269.3333740234375,1176.6666259765625,1033.5,542.2406761597974,542.2406761597974,0
437,test,1121.0,1081.0,962.25,528.6104866904902,528.6104866904902,0
438,train,985.4000244140625,948.4000244140625,842.2000122070312,560.2360314366323,560.2360314366323,0
439,test,942.5999755859375,858.4000244140625,824.0,572.7188235082014,572.7188235082014,0
440,train,844.0,773.3333129882812,706.0,590.3424342479448,590.3424342479448,0
441,test,839.3333129882812,794.0,809.0,582.7684918572563,582.7684918572563,0
442,train,0.0,0.0,0.0,546.1777663192125,546.1777663192125,0
443,train,1313.3333740234375,1136.3333740234375,904.6666870117188,568.5834021203141,568.5834021203141,0
444,train,0.0,0.0,0.0,559.1536278571465,559.1536278571465,0
445,train,652.0,634.0,522.0,566.7456290792218,566.7456290792218,0
446,train,1136.0,1007.2000122070312,808.0,590.044598665875,590.044598665875,0
447,test,1108.0,960.0,796.0,617.9398781221894,617.9398781221894,0
448,train,0.0,0.0,0.0,605.5996037941035,605.5996037941035,0
449,train,792.0,843.5999755859375,825.0999755859375,614.8514617008875,614.8514617008875,0
450,train,1208.0,1058.0,917.0,559.7561905500698,559.7561905500698,0
451,train,1492.0,1304.0,1126.0,571.4391635180391,571.4391635180391,0
452,test,1332.0,1180.0,1040.0,575.30469037591,575.30469037591,0
453,train,1107.0,1010.0,903.5,555.5658608488588,555.5658608488588,0
454,train,1260.6666259765625,1078.6666259765625,782.3333129882812,505.0001944849319,505.0001944849319,0
455,train,0.0,0.0,0.0,492.6373760021353,492.6373760021353,0
456,train,2802.5,2543.5,2214.5,486.2813043157957,486.2813043157957,0
457,train,2650.0,2360.0,2064.800048828125,479.7699010646411,479.7699010646411,0
458,train,1482.0,1306.0,1112.0,453.1524745936876,453.1524745936876,0
459,train,1589.7142333984375,1522.2857666015625,1340.642822265625,436.26838609243595,436.26838609243595,0
460,train,1162.0,1080.0,910.0,446.7063998871979,446.7063998871979,0
461,train,0.0,0.0,0.0,419.92039565123565,419.92039565123565,0
462,train,1590.0,1494.0,1334.6666259765625,446.95910111463286,446.95910111463286,0
463,train,1676.199951171875,1583.199951171875,1421.800048828125,454.54782509736043,454.54782509736043,0
464,train,1462.0,1396.6666259765625,1223.3333740234375,430.4497387650718,430.4497387650718,0
465,train,1620.888916015625,1568.0,1412.0,407.75786093829856,407.75786093829856,0
466,train,1204.0,1024.0,838.0,403.2814283846824,403.2814283846824,0
467,train,1070.0,792.0,589.0,413.30389652277603,413.30389652277603,0
468,train,1164.0,977.0,775.3333129882812,378.4550326552388,378.4550326552388,0
469,train,1253.0,1046.0,878.0,379.0157898964164,379.0157898964164,0
470,train,1262.0,1011.0,800.5,442.2948271329377,442.2948271329377,0
471,train,0.0,0.0,0.0,470.58168018677554,470.58168018677554,0
472,train,1257.0,1033.0,840.5,428.8928555274013,428.8928555274013,0
473,train,0.0,0.0,0.0,462.66824885367805,462.66824885367805,0
474,train,1332.2857666015625,983.0,791.0,476.3705079977574,476.3705079977574,0
475,train,0.0,0.0,0.0,420.15874222729553,420.15874222729553,0
476,train,0.0,0.0,0.0,433.59257313868363,433.59257313868363,0
477,train,1292.6666259765625,1070.0,892.6666870117188,417.175545926887,417.175545926887,0
478,train,1556.0,1248.0,1000.0,465.2947841829137,465.2947841829137,0
479,train,1287.0,1083.0,871.5,424.2822764851424,424.2822764851424,0
480,train,1296.0,1078.0,875.0,364.83906994858427,364.83906994858427,0
481,test,1184.0,978.0,772.0,393.63942675993894,393.63942675993894,0
482,train,1019.0,808.0,588.0,403.81862056962257,403.81862056962257,0
483,train,0.0,0.0,0.0,413.5481995731058,413.5481995731058,0
484,train,0.0,0.0,0.0,400.0594229509711,400.0594229509711,0
485,train,1268.0,1106.0,939.0,361.17080740664915,361.17080740664915,0
486,train,1278.0,1046.0,830.0,389.2187842441113,389.2187842441113,0
487,train,1268.0,1036.0,856.5,368.60479557855786,368.60479557855786,0
488,test,0.0,0.0,0.0,384.30196366346917,384.30196366346917,0
489,train,0.0,0.0,0.0,354.27827268605216,354.27827268605216,0
490,train,0.0,0.0,0.0,394.23217378612713,394.23217378612713,0
491,train,0.0,0.0,0.0,367.4047159310398,367.4047159310398,0
492,train,1286.0,1071.0,881.5,408.1007972800739,408.1007972800739,0
493,train,0.0,0.0,0.0,347.474325603406,347.474325603406,0
494,train,1245.0,992.0,768.5,384.83803129317863,384.83803129317863,0
495,train,1256.0,990.0,784.0,360.5920917773775,360.5920917773775,0
496,train,1152.0,944.0,812.0,343.7993993507927,343.7993993507927,0
497,train,1320.0,1029.5,817.0,356.1804104348436,356.1804104348436,0
498,test,1323.0,1084.0,889.0,401.6344869890939,401.6344869890939,0
499,train,1258.0,1020.0,827.0,341.5553864195934,341.5553864195934,0
500,train,1584.0,1182.0,934.0,17.600742089082267,17.600742089082267,1
501,train,0.0,0.0,0.0,18.1626321744357,18.1626321744357,1
502,train,1406.0,1110.0,846.0,21.085979655644977,21.085979655644977,1
503,train,1484.0,1162.0,921.5,26.17409311123251,26.17409311123251,1
504,train,0.0,0.0,0.0,27.450850437650384,27.450850437650384,1
505,train,0.0,0.0,0.0,30.640559442823058,30.640559442823058,1
506,train,0.0,0.0,0.0,33.66911038553884,33.66911038553884,1
507,train,1406.0,1132.0,901.0,32.33377860342757,32.33377860342757,1
508,train,1342.0,1038.5,798.0,34.50760550569035,34.50760550569035,1
509,train,1605.0,1267.0,1067.0,36.734704471080356,36.734704471080356,1
510,train,1450.0,1270.0,1132.0,37.19748152968128,37.19748152968128,0
511,train,0.0,0.0,0.0,53.46611058185785,53.46611058185785,0
512,train,1598.7142333984375,1443.857177734375,1264.5714111328125,72.94922310730374,72.94922310730374,0
513,train,1404.888916015625,1153.111083984375,944.888916015625,25.098984798621178,25.098984798621178,1
514,train,0.0,0.0,0.0,30.45817289157463,30.45817289157463,1
515,test,1406.0,1189.0,1007.0,33.49828106027358,33.49828106027358,1
516,train,0.0,0.0,0.0,37.78266845021058,37.78266845021058,0
517,train,1148.0,946.0,760.0,40.85322625726163,40.85322625726163,0
518,train,1155.0,1007.0,801.0,97.54977733556629,97.54977733556629,0
519,train,1371.9210205078125,1154.6842041015625,991.0789184570312,78.70026386039207,78.70026386039207,1
520,train,1282.0,1066.0,872.0,41.030742985716046,41.030742985716046,0
521,train,1324.0,995.0,817.0,42.73822448471811,42.73822448471811,0
522,train,1386.0,1126.0,879.0,45.19413624574074,45.19413624574074,0
523,train,1310.0,1066.0,858.0,47.5088207162338,47.5088207162338,0
524,train,0.0,0.0,0.0,50.3836283274142,50.3836283274142,0
525,train,0.0,0.0,0.0,50.75909276906455,50.75909276906455,0
526,train,1308.0,1214.0,962.0,61.04414228612618,61.04414228612618,0
527,train,0.0,0.0,0.0,72.20817322069256,72.20817322069256,0
528,train,0.0,0.0,0.0,79.25535212930836,79.25535212930836,0
529,train,1380.0,1108.0,978.0,89.0788891138079,89.0788891138079,0
530,test,2136.0,1422.0,1250.0,81.10206031022506,81.10206031022506,0
531,train,1220.0,964.0,750.0,59.63651394939009,59.63651394939009,0
532,train,0.0,0.0,0.0,63.29892490088976,63.29892490088976,0
533,train,1368.0,1186.0,971.0,106.90420683409228,106.90420683409228,0
534,train,1808.0,1266.0,1142.0,93.64356269544514,93.64356269544514,0
535,test,1409.77783203125,1205.5555419921875,1044.4444580078125,81.4770991373572,81.4770991373572,0
536,train,1141.3333740234375,890.3333129882812,787.3333129882812,118.36872033889824,118.36872033889824,0
537,test,1301.0,1114.0,942.0,120.18237068808548,120.18237068808548,0
538,test,1276.0,1061.0,906.0,117.5974475662404,117.5974475662404,0
539,test,0.0,0.0,0.0,121.80528556358149,121.80528556358149,0
540,train,1416.608642578125,1253.565185546875,1102.521728515625,155.57327389779394,155.57327389779394,0
541,test,1245.125,1118.1666259765625,1025.0833740234375,153.1587112233864,153.1587112233864,0
542,train,1567.199951171875,1406.800048828125,1238.0,186.99296807360076,186.99296807360076,0
543,train,0.0,0.0,0.0,185.49049345243486,185.49049345243486,0
544,test,1237.0,1060.0,961.5,212.4083414321179,212.4083414321179,0
545,train,1314.4444580078125,1154.888916015625,988.7777709960938,193.24599430431653,193.24599430431653,0
546,train,1728.3333740234375,1533.3333740234375,1358.6666259765625,208.7207874613257,208.7207874613257,0
547,train,1434.0,1192.0,1055.0,192.05345527630425,192.05345527630425,0
548,train,1438.800048828125,1230.4000244140625,1055.5999755859375,193.91304317135126,193.91304317135126,0
549,train,0.0,0.0,0.0,203.46534420650661,203.46534420650661,0
550,train,1798.0,1384.0,1246.0,192.72753132405265,192.72753132405265,0
551,train,0.0,0.0,0.0,201.89609730606023,201.89609730606023,0
552,train,762.0,694.0,550.0,90.02453028241015,90.02453028241015,0
553,test,1125.0,944.0,766.0,190.84681576218372,190.84681576218372,0
554,train,0.0,0.0,0.0,209.27353902594396,209.27353902594396,0
555,train,1434.0,1018.0,864.0,196.49049399251024,196.49049399251024,0
556,test,1433.0,1169.0,937.0,176.17413772893084,176.17413772893084,0
557,train,1250.5,1092.0,956.0,218.38339100675125,218.38339100675125,0
558,train,1462.0,1338.0,1145.0,207.91296472002227,207.91296472002227,0
559,train,1280.5,1091.5,919.5,209.40913767352768,209.40913767352768,0
560,train,1322.0,1198.0,1086.0,227.28422719323262,227.28422719323262,0
561,train,1498.0,1312.0,1156.0,212.82727094137573,212.82727094137573,0
562,train,1188.0,1062.0,938.0,235.75699597699557,235.75699597699557,0
563,train,0.0,0.0,0.0,239.60413306053684,239.60413306053684,0
564,test,1351.142822265625,1168.2857666015625,1015.5,241.7255791244477,241.7255791244477,0
565,train,0.0,0.0,0.0,263.2140491872934,263.2140491872934,0
566,train,1458.0,1222.4117431640625,1046.5294189453125,239.17022869608243,239.17022869608243,0
567,train,1411.0,962.5,819.0,238.28927021257692,238.28927021257692,0
568,test,0.0,0.0,0.0,76.8941288571702,76.8941288571702,0
569,train,1762.0,1268.0,1082.0,196.32005662961262,196.32005662961262,0
570,train,1663.0,1324.0,1046.0,174.3128517614668,174.3128517614668,0
571,train,1459.3333740234375,1292.6666259765625,1124.0,202.29483878519417,202.29483878519417,0
572,train,1604.0,1428.0,1246.0,224.34825875342145,224.34825875342145,0
573,test,1306.6666259765625,1105.3333740234375,959.3333129882812,91.87112295589962,91.87112295589962,0
574,test,1198.800048828125,853.7999877929688,680.7999877929688,119.61675865624598,119.61675865624598,0
575,test,1564.0,1269.0,1012.0,176.57165930098506,176.57165930098506,0
576,train,1156.0,905.0,696.0,103.98989447078175,103.98989447078175,0
577,train,1282.0,921.0,758.0,93.18473767383203,93.18473767383203,0
578,train,0.0,0.0,0.0,247.6681486877634,247.6681486877634,0
579,train,1073.0,779.3333129882812,666.6666870117188,283.37873548560555,283.37873548560555,0
580,train,1501.0,1247.0,1047.0,276.79503546389594,276.79503546389594,0
581,train,1422.25,1168.0,967.5,251.74660400985272,251.74660400985272,0
582,train,1164.0,1084.0,944.0,275.82171037672646,275.82171037672646,0
583,test,1444.0,1274.0,1086.0,275.1475036805479,275.1475036805479,0
584,train,1590.0,1401.0,1196.0,279.02387027114315,279.02387027114315,0
585,train,1326.6922607421875,1203.4615478515625,1077.6922607421875,293.18797127625675,293.18797127625675,0
586,train,1576.0,1432.0,1300.0,271.71607412037775,271.71607412037775,0
587,train,1282.0,1210.0,1088.0,277.5596283387603,277.5596283387603,0
588,train,886.0,880.0,646.0,9.032256926714018,9.032256926714018,1
589,train,0.0,0.0,0.0,9.877186491192509,9.877186491192509,1
590,train,1356.0,1142.0,930.0,8.679954987629449,8.679954987629449,1
591,train,1331.0,1193.0,993.75,15.951534599207447,15.951534599207447,1
592,train,1307.0,1149.0,998.0,17.197604018550738,17.197604018550738,1
593,train,0.0,0.0,0.0,15.865622992545527,15.865622992545527,1
594,train,1538.0,1340.0,1040.0,14.601810519610337,14.601810519610337,1
595,train,1395.0,1202.0,1249.0,16.512268485038387,16.512268485038387,1
596,train,0.0,0.0,0.0,24.817125093507073,24.817125093507073,1
597,train,1882.5,1600.0,1383.0,24.867710589605434,24.867710589605434,1
598,train,1190.0,991.6666870117188,785.3333129882812,59.51250056264275,59.51250056264275,0
599,train,1490.0,916.0,740.0,43.38117211637617,43.38117211637617,0
600,train,1743.3333740234375,909.6666870117188,728.0,33.879201589863506,33.879201589863506,1
601,test,1722.0,1080.0,905.0,69.28764409545715,69.28764409545715,0
602,train,1078.0,862.0,684.0,13.871311190255218,13.871311190255218,1
603,train,0.0,0.0,0.0,20.222722966275956,20.222722966275956,1
604,train,1443.5,830.0,625.75,34.264204317140766,34.264204317140766,1
605,test,1442.0,1250.0,1065.0,27.105063477411534,27.105063477411534,1
606,train,1278.0,955.0,790.0,29.335447349658992,29.335447349658992,1
607,train,1401.4285888671875,1213.7142333984375,1018.1428833007812,45.821823654315885,45.821823654315885,0
608,train,1506.0,1350.0,1250.0,258.407327789831,258.407327789831,0
609,train,1716.0,1508.0,1288.0,247.42910197139219,247.42910197139219,0
610,test,1447.3333740234375,1268.6666259765625,1114.6666259765625,298.43927579633885,298.43927579633885,0
611,train,1300.0,1144.0,933.0,314.1881666740024,314.1881666740024,0
612,train,1397.0,1229.0,1015.0,298.08623485891985,298.08623485891985,0
613,train,1615.5999755859375,1408.4000244140625,1206.4000244140625,229.81189913102307,229.81189913102307,0
614,train,1544.0,1394.0,1212.0,273.5951654549514,273.5951654549514,0
615,train,1173.0,976.0,834.5,322.32445886266504,322.32445886266504,0
616,train,0.0,0.0,0.0,266.53521877737836,266.53521877737836,0
617,train,1466.5,1241.75,1078.25,273.1812095642152,273.1812095642152,0
618,train,0.0,0.0,0.0,75.39817358697803,75.39817358697803,0
619,train,1399.199951171875,1213.199951171875,1028.4000244140625,207.6245443911749,207.6245443911749,0
620,test,1294.0,990.0,969.0,192.41765970841394,192.41765970841394,0
621,train,0.0,0.0,0.0,168.94987991588994,168.94987991588994,0
622,test,1835.0,1453.0,1316.0,184.42154248141603,184.42154248141603,0
623,train,1122.0,906.0,894.0,197.09746670560077,197.09746670560077,0
624,train,1154.0,963.0,794.0,159.51939208037703,159.51939208037703,0
625,test,1339.3333740234375,848.0,626.3333129882812,88.02086245400474,88.02086245400474,0
626,train,1366.0,993.0,847.0,176.22278462419965,176.22278462419965,0
627,train,1302.0,1162.0,942.0,231.68878065048636,231.68878065048636,0
628,train,1484.0,1233.0,1052.0,321.7176024702645,321.7176024702645,0
629,train,1522.5,1296.0,1105.25,319.84486648157224,319.84486648157224,0
