lon,lat,confidence,area_m2,B2,B3,B4,B8,B11,B12,NDVI,NDBI,rf_builtup_prob
36.890365970210425,-1.2484724902469375,0.875,97.76020050048828,1216.0,1268.0,1378.0,1876.5,2314.0,2206.0,0.1531725376844406,0.1044028177857399,0.92
36.8953690815924,-1.242809431909061,0.875,99.67759704589844,1071.0,1262.0,1378.0,2008.5,2420.5,2157.5,0.18618042767047882,0.09302325546741486,0.95
36.8860584785928,-1.220696749785023,0.875,129.21449279785156,559.5,806.5,1022.0,1980.0,2092.5,1587.5,0.3191205859184265,0.027624309062957764,0.44
36.90207556957677,-1.2170848779317318,0.875,251.26339721679688,671.0,904.0,1161.0,1736.5,2395.0,2246.0,0.19861949980258942,0.15938520431518555,0.95
36.88438185659669,-1.2312113100690483,0.875,170.158203125,609.0,781.0,1011.5,1780.0,2101.5,1902.5,0.2753000259399414,0.08282880485057831,0.83
36.92146820005821,-1.2279472480979259,0.875,84.6541976928711,967.0,1234.0,1507.0,1739.0,2535.5,2436.5,0.07147258520126343,0.18633759021759033,1.0
36.89760309122017,-1.2203935309133886,0.875,128.61419677734375,982.5,1174.0,1179.0,2806.0,2546.5,2093.5,0.4082810580730438,-0.0484820194542408,0.96
36.90056839342071,-1.2193322648626685,0.875,46.359901428222656,751.0,991.5,1254.0,1607.5,2279.5,2180.5,0.1235366091132164,0.17288397252559662,0.99
36.88246444314372,-1.2498102205629709,0.875,77.91280364990234,1119.0,1267.0,1483.0,1753.5,2452.0,2463.5,0.08357793837785721,0.16609202325344086,1.0
36.880426633962294,-1.2415073744014549,0.9375,1425.7523193359375,1649.0,907.0,872.0,2403.0,4095.0,3954.0,0.46748092770576477,0.2603878080844879,0.45
36.89172153693067,-1.2519818027759995,0.7555999755859375,25.091699600219727,824.0,1015.0,1352.0,1782.0,2270.0,2200.0,0.1372048556804657,0.12043435126543045,0.96
36.91694221248897,-1.23259809049667,0.7555999755859375,41.7036018371582,548.5,804.5,967.0,2275.5,2551.5,2170.0,0.40354663133621216,0.05717837065458298,0.58
36.906164565242776,-1.2506529906620727,0.7555999755859375,88.0250015258789,1441.0,1577.0,1734.0,1959.0,2571.0,2502.5,0.06092607602477074,0.13509933650493622,0.98
36.88927794955339,-1.249529297196604,0.7555999755859375,41.95669937133789,691.0,845.0,1034.0,1535.0,2289.5,2224.5,0.1950175166130066,0.19728069007396698,0.97
36.89385744633527,-1.247652015653103,0.7555999755859375,34.91749954223633,1111.0,1308.0,1485.0,1684.5,2583.5,2617.0,0.06294368207454681,0.21063730120658875,1.0
36.90352477741914,-1.2418997752941578,0.7555999755859375,27.718799591064453,883.0,1106.0,1414.0,1594.0,2473.0,2462.5,0.059840425848960876,0.2161298245191574,1.0
36.91773147337542,-1.2444592992988364,0.7555999755859375,16.038400650024414,808.5,1037.0,1795.0,2144.0,3241.0,3187.0,0.08860116451978683,0.2037140130996704,0.67
36.87879906207778,-1.2400670847611919,0.7555999755859375,76.3396987915039,1070.0,1250.0,1413.0,1610.5,2586.5,2437.0,0.06532164663076401,0.23254705965518951,0.99
