B11,B12,B2,B3,B4,B8,NDBI,NDVI,builtup,lon,lat
2250.5,1538.5,463.5,697.5,691.0,2568.0,-0.06589187681674957,0.5759435296058655,0,36.96841380313487,-1.2325334855761894
2819.5,1996.5,645.0,841.5,1100.0,2211.0,0.12096212804317474,0.33554816246032715,0,36.9430813121227,-1.218519767143925
2699.5,1934.0,630.0,913.5,949.0,2543.5,0.02975395694375038,0.4565497636795044,0,36.94712373090124,-1.2322639909909536
2164.0,1267.0,455.0,704.0,615.0,2786.0,-0.12565656006336212,0.6383416652679443,0,36.94424912199206,-1.2356775890706078
2318.0,1457.0,424.0,664.0,636.0,2802.0,-0.09453125298023224,0.6300174593925476,0,36.958711998066384,-1.1985771678364716
2188.0,1192.0,411.0,676.0,538.0,3607.0,-0.2448662668466568,0.7404101490974426,0,36.95736452514021,-1.2436725950992715
2268.5,1551.5,508.0,739.5,687.0,2111.0,0.03596301004290581,0.5089349746704102,0,36.9685934661917,-1.243043774400388
2532.0,1861.0,702.0,938.0,1034.0,2460.0,0.014423076994717121,0.4081282317638397,0,36.96886296077693,-1.2148366744790349
2723.0,1745.0,510.0,776.5,687.0,3168.0,-0.07553895562887192,0.6435797810554504,0,36.95116614967978,-1.2282215722124157
3068.0,3114.5,1192.0,1493.0,1801.0,2240.0,0.15599095821380615,0.10863647609949112,0,36.971647738157706,-1.2442115842697432
2971.0,1963.0,641.0,880.0,1042.0,2417.0,0.10282108187675476,0.3975137174129486,0,36.94613558408871,-1.214387516836975
2616.0,1698.0,612.0,836.0,949.0,2387.0,0.04577253758907318,0.4310551583766937,0,36.950357665924074,-1.2223825228656389
2301.5,2077.5,922.5,1076.0,1270.0,1656.0,0.16310802102088928,0.1319207102060318,0,36.97622914610671,-1.2330724747466613
2078.0,1353.0,456.0,723.0,606.0,2416.0,-0.07521139085292816,0.5989410877227783,0,36.95044749745248,-1.237384388110435
3025.0,2019.0,703.0,993.0,1136.0,2640.0,0.06796116381883621,0.39830508828163147,0,36.957005199026554,-1.227682583041944
2573.5,1832.0,495.0,732.5,816.0,2332.0,0.04923045635223389,0.481575608253479,0,36.95898149265162,-1.2253469633032332
2630.0,1658.0,630.0,922.0,888.0,3280.0,-0.10998307913541794,0.5738963484764099,0,36.96724599326552,-1.2217537021667553
2060.0,1212.0,382.0,594.0,526.0,2690.0,-0.1326315850019455,0.6728855967521667,0,36.94892036146948,-1.2412471438321488
3461.0,2607.0,719.5,1011.0,1254.0,2609.0,0.1403624415397644,0.3507636487483978,0,36.9535916009469,-1.2301978658374786
2284.5,1538.5,479.5,693.0,674.0,2344.0,-0.012855136767029762,0.553346574306488,0,36.94164400766811,-1.2414268068889727
2748.5,2481.5,1084.0,1298.0,1573.0,2003.0,0.15689782798290253,0.12024608254432678,0,36.94622541561712,-1.2339707900307806
2948.0,2380.0,811.0,1031.0,1187.0,2000.5,0.1914721578359604,0.25521567463874817,0,36.97856476584543,-1.2382827033945545
2829.0,1913.5,589.0,838.5,928.5,2511.0,0.059550561010837555,0.46009594202041626,0,36.963023911430156,-1.2329826432182491
2952.5,2275.5,594.5,877.5,1147.0,2373.0,0.10881607234477997,0.3482954502105713,0,36.942991480594294,-1.229748708195419
2471.0,1587.5,470.0,727.0,722.0,3296.0,-0.14305531978607178,0.6406172513961792,0,36.943710132821586,-1.2378335457524947
2668.5,1868.5,599.0,826.0,989.0,2309.0,0.07222501188516617,0.40024256706237793,0,36.94865086688424,-1.2159146528199782
2675.0,2110.0,780.0,1088.0,1236.0,2342.0,0.06637432426214218,0.30911123752593994,0,36.98000207030002,-1.241157312303737
3256.5,2377.5,688.5,988.5,1185.0,2554.0,0.12090181559324265,0.3661406934261322,0,36.95619671527085,-1.231545338763658
2679.0,1898.0,540.0,742.0,852.0,2078.0,0.1263401359319687,0.41843003034591675,0,36.9783851027886,-1.2273232569282961
